Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
0,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,57139.2,11.5,1958.3999999999999
0,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,65086.2,11.5,2432.7
0,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,59491.0,11.5,2255.0
0,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,64994.8,11.5,2456.7000000000003
0,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,53054.4,11.399999999999977,1982.4
2,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,68306.40000000001,11.399999999999977,2909.7000000000003
0,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,68395.8,11.400000000000034,3121.7999999999997
1,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,63081.5,11.5,2686.0
1,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,70129.40000000001,11.5,3564.2000000000003
0,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,55998.0,11.5,2708.4
1,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,73656.2,11.5,3906.4
0,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,50912.0,11.5,2528.0
0,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,60112.0,11.5,3369.6
0,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,49496.700000000004,11.5,2348.9
0,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,51771.2,11.300000000000011,2584.0
2,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,71194.2,11.299999999999955,4080.2999999999997
0,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,64930.49999999999,11.199999999999989,3891.6
1,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,72419.0,11.299999999999955,4897.400000000001
2,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,42503.600000000006,11.300000000000011,2289.2000000000003
2,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,60860.8,11.300000000000011,4243.2
0,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,58812.00000000001,11.300000000000011,4033.9
0,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,53834.5,11.300000000000011,3651.5
0,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,72727.2,11.200000000000045,6060.6
0,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,72754.5,11.399999999999977,6022.9
1,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,52552.5,11.300000000000011,3737.5
1,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,81891.2,11.300000000000011,7410.4
0,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,44354.700000000004,11.399999999999977,2698.3
2,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,71502.59999999999,11.300000000000011,6568.2
0,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,62365.6,11.300000000000011,5350.4
1,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,61023.600000000006,11.199999999999989,5226.0
0,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,58420.5,11.199999999999989,5253.5
1,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,51934.3,11.199999999999989,4603.5
1,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,55420.99999999999,11.199999999999989,4871.4
2,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,54366.6,11.199999999999989,5090.1
1,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,71725.0,11.400000000000034,6935.0
0,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,48124.8,11.400000000000034,4291.2
1,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,70060.8,11.300000000000011,8063.4
0,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,61885.99999999999,11.300000000000011,5975.2
0,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,51993.0,11.399999999999977,4960.8
0,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,57355.200000000004,11.399999999999977,5308.8
0,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,67207.5,11.399999999999977,6960.0
1,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,49028.0,11.400000000000034,4536.0
1,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,51210.0,11.400000000000034,4950.0
0,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,76428.0,11.400000000000034,9727.199999999999
1,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,67796.59999999999,11.399999999999977,8738.0
0,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,78481.6,11.5,9376.6
0,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,69215.2,11.600000000000023,8435.0
0,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,54706.0,11.599999999999966,6018.0
0,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,65148.0,11.600000000000023,7965.5
1,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,66883.3,11.5,8163.1
1,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,49818.0,11.600000000000023,5244.0
0,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,45919.8,11.5,4918.1
0,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,72474.0,11.600000000000023,9714.6
0,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,50512.0,11.5,5882.8
2,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,49484.5,11.399999999999977,5770.7
1,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,47569.399999999994,11.399999999999977,5722.2
0,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,66738.0,11.400000000000034,8442.0
0,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,60912.399999999994,11.399999999999977,7998.2
0,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,63159.799999999996,11.399999999999977,8569.0
0,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,49525.0,11.399999999999977,5858.1
1,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,47575.0,11.399999999999977,5747.5
0,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,82457.2,11.299999999999955,12741.2
0,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,59283.6,11.300000000000011,8324.6
0,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,57796.100000000006,11.400000000000034,0.0
1,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,56278.399999999994,11.300000000000011,68.8
0,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,33688.9,11.400000000000034,74.5
0,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,52842.799999999996,11.400000000000034,226.09999999999997
1,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,77830.5,11.5,524.6999999999999
1,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,71070.0,11.399999999999977,690.0
0,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,68348.5,11.399999999999977,709.5
0,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,61199.99999999999,11.300000000000011,693.5999999999999
0,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,41979.0,11.400000000000034,399.0
0,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,54279.5,11.400000000000034,745.5
1,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,59706.9,11.400000000000034,936.1
0,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,72036.0,11.399999999999977,1404.0
1,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,62046.600000000006,11.399999999999977,1293.6000000000001
0,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,50972.9,11.300000000000011,964.1
2,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,67905.3,11.399999999999977,1620.3
0,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,52124.0,11.299999999999955,1193.2
0,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,66444.0,11.199999999999989,1808.0
1,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,46496.8,11.199999999999989,1117.2
0,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,52371.9,11.299999999999955,1606.5000000000002
1,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,63548.1,11.299999999999955,1847.1
2,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,78075.90000000001,11.299999999999955,2835.0
1,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,52290.9,11.300000000000011,1765.5
0,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,57001.6,11.199999999999989,2198.2
0,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,67071.4,11.199999999999989,2838.0
0,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,51639.299999999996,11.199999999999989,1965.3999999999999
0,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,32237.5,11.199999999999989,800.0
0,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,84433.5,11.199999999999989,4270.2
1,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,55825.0,11.199999999999989,2618.0
0,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,54870.299999999996,11.100000000000023,2619.9
1,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,49514.4,11.100000000000023,2277.6
1,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,62495.2,11.199999999999989,3108.4
1,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,69909.9,11.200000000000045,3942.1
0,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,65070.0,11.199999999999989,3690.0
0,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,62985.00000000001,11.199999999999989,3712.8
0,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,42736.600000000006,11.199999999999989,1943.6000000000001
2,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,62231.2,11.300000000000011,3766.3999999999996
0,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,58487.0,11.299999999999955,3803.7
0,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,65182.0,11.199999999999989,4142.0
0,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,64230.4,11.099999999999966,4035.2000000000003
1,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,53302.2,11.099999999999966,3395.7
1,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,55614.299999999996,11.100000000000023,3804.6
0,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,62067.50000000001,11.0,4273.5
0,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,59598.0,11.0,4237.2
1,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,68824.2,11.099999999999966,5471.8
0,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,80586.0,11.0,6776.0
0,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,54427.0,11.099999999999966,4218.0
1,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,47775.0,11.100000000000023,3166.8
1,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,66666.6,11.099999999999966,5723.900000000001
1,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,76151.0,11.0,6856.400000000001
1,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,74082.59999999999,11.0,6725.0
0,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,68567.2,10.800000000000011,6323.2
1,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,79245.0,10.800000000000011,7631.0
1,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,42845.399999999994,10.800000000000011,3112.2
1,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,90041.2,10.899999999999977,8867.2
1,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,45644.8,10.899999999999977,3558.4
0,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,55971.100000000006,10.699999999999989,4927.400000000001
1,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,34839.0,10.800000000000011,2116.7999999999997
0,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,54829.9,10.800000000000011,4953.900000000001
0,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,90109.0,10.800000000000011,10698.199999999999
2,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,48867.5,10.800000000000011,4152.5
0,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,49625.399999999994,10.800000000000011,4820.4
0,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,47933.600000000006,10.800000000000011,4518.8
0,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,59545.5,10.800000000000011,5936.0
0,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,55613.799999999996,10.700000000000045,6058.8
0,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,68401.5,10.800000000000011,7626.0
1,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,65283.4,10.800000000000011,7337.200000000001
0,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,48960.0,10.800000000000011,5408.0
0,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,48349.7,10.800000000000011,4941.9
0,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,81564.8,10.800000000000011,9826.4
0,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,76544.0,10.900000000000034,8960.0
1,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,76632.6,10.800000000000011,9929.7
2,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,67451.7,10.800000000000011,8153.999999999999
0,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,68968.0,10.800000000000011,8621.0
0,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,54905.6,10.800000000000011,6975.099999999999
0,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,70967.59999999999,10.700000000000045,9601.199999999999
0,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,56409.5,10.700000000000045,6780.5
0,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,76010.5,10.700000000000045,10441.300000000001
0,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,40461.3,10.700000000000045,3919.5000000000005
0,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,46852.0,10.600000000000023,5122.0
1,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,66061.3,10.600000000000023,9173.9
1,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,79444.8,10.600000000000023,12382.599999999999
1,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,56766.600000000006,10.699999999999989,7503.0
0,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,85725.0,10.699999999999989,14040.0
0,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,58943.5,10.699999999999989,0.0
2,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,63144.4,10.699999999999989,90.4
0,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,57548.4,10.600000000000023,260.40000000000003
0,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,39198.6,10.5,170.1
0,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,63516.6,10.600000000000023,468.6
0,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,49779.700000000004,10.5,367.90000000000003
1,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,56463.0,10.600000000000023,531.0
0,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,83762.0,10.800000000000011,1116.0
0,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,48933.5,10.800000000000011,574.0
0,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,61301.6,10.800000000000011,959.2
0,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,56709.4,10.900000000000034,830.4000000000001
2,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,41127.8,10.900000000000034,527.8000000000001
1,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,76275.0,10.900000000000034,1751.5
1,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,60334.8,10.800000000000011,1397.4
0,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,44498.200000000004,10.899999999999977,1002.7
0,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,62281.99999999999,10.800000000000011,1630.1999999999998
1,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,65403.799999999996,10.800000000000011,1779.3999999999999
0,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,52679.700000000004,10.899999999999977,1438.8000000000002
1,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,48106.8,10.899999999999977,1269.6000000000001
0,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,68292.5,10.800000000000011,2268.7
0,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,68020.0,10.899999999999977,2422.5
0,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,67774.0,10.899999999999977,2491.0
1,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,59307.2,10.799999999999955,2222.0
0,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,70486.79999999999,10.899999999999977,2627.3999999999996
1,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,67436.8,10.899999999999977,3084.0
0,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,68573.0,10.899999999999977,2961.0
0,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,60921.899999999994,11.0,2398.5
0,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,57216.0,11.0,2572.7999999999997
1,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,46399.5,11.0,2173.5
0,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,51846.6,11.099999999999966,2152.7999999999997
0,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,68568.5,11.099999999999966,3367.0
0,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,54304.399999999994,11.099999999999966,2652.4
2,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,72278.5,11.100000000000023,4173.0
0,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,64735.99999999999,11.199999999999989,3718.3999999999996
0,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,52941.3,11.199999999999989,2779.5000000000005
1,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,81216.0,11.199999999999989,5568.0
0,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,57831.8,11.100000000000023,3393.0000000000005
0,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,71189.2,11.100000000000023,4535.599999999999
0,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,46739.200000000004,11.100000000000023,2519.2000000000003
0,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,64268.6,11.100000000000023,4281.6
1,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,61294.200000000004,11.0,3988.6000000000004
0,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,58751.0,11.099999999999966,3888.5
0,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,50608.799999999996,11.100000000000023,3059.1
2,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,75718.0,11.0,5502.0
0,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,59629.899999999994,11.0,3949.0
0,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,61278.799999999996,10.899999999999977,4681.599999999999
0,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,56440.8,10.900000000000034,4001.4
1,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,77469.59999999999,11.0,6646.799999999999
1,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,50846.799999999996,11.0,3772.2999999999997
2,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,72348.90000000001,11.0,6185.400000000001
0,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,63510.4,11.0,5664.2
0,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,48696.6,11.0,3779.7000000000003
0,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,46270.399999999994,11.0,3130.8999999999996
0,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,54777.6,11.0,4216.099999999999
0,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,44697.6,11.0,3888.0
2,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,48198.0,11.100000000000023,3973.0
0,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,77491.1,11.099999999999966,8193.4
1,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,48117.6,11.100000000000023,4694.400000000001
0,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,68780.6,11.099999999999966,7511.7
0,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,66543.2,11.100000000000023,6645.400000000001
1,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,63910.0,11.199999999999989,6266.5
0,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,51870.0,11.100000000000023,5005.0
0,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,73659.79999999999,11.100000000000023,7456.799999999999
0,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,49830.0,11.100000000000023,4740.0
1,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,75288.59999999999,11.200000000000045,8864.0
0,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,64787.2,11.100000000000023,6911.2
1,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,65913.4,11.100000000000023,8728.5
0,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,51187.5,11.100000000000023,5460.0
1,300.5,311.6,1658,30.4,170,0,0,0,0,0,0,50403.2,11.100000000000023,5168.0
0,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,75898.0,11.100000000000023,9480.4
2,300.5,311.7,1454,50.3,175,0,0,0,0,0,0,73136.2,11.199999999999989,8802.5
0,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,60628.5,11.100000000000023,7290.0
1,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,72339.2,11.099999999999966,9245.6
0,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,67079.2,11.099999999999966,8121.5
0,300.6,311.8,1539,37.0,187,0,0,0,0,0,0,56943.0,11.199999999999989,6919.0
0,300.7,311.8,1336,58.4,189,1,0,0,0,1,0,78022.4,11.100000000000023,11037.6
0,300.5,311.6,1525,37.6,191,0,0,0,0,0,0,57340.0,11.100000000000023,7181.6
1,300.5,311.6,1456,51.1,193,0,0,0,0,0,0,74401.6,11.100000000000023,9862.300000000001
1,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,36825.2,11.199999999999989,3371.2
1,300.5,311.6,1476,39.1,199,0,0,0,0,0,0,57711.6,11.100000000000023,7780.900000000001
0,300.5,311.6,1509,47.2,202,0,0,0,0,0,0,71224.8,11.100000000000023,9534.400000000001
0,300.5,311.6,1447,45.4,204,0,0,0,0,0,0,65693.8,11.100000000000023,9261.6
0,300.6,311.7,1448,49.1,206,0,0,0,0,0,0,71096.8,11.099999999999966,10114.6
0,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,75112.8,11.099999999999966,10940.800000000001
1,300.6,311.7,1389,52.1,210,0,0,0,0,0,0,72366.90000000001,11.099999999999966,10941.0
0,300.7,311.7,1635,32.4,213,0,0,0,0,0,0,52974.0,11.0,6901.2
0,300.7,311.7,1395,43.7,215,0,0,0,0,0,0,60961.50000000001,11.0,9395.5
0,300.7,311.8,1443,43.7,217,0,0,0,0,0,0,63059.100000000006,11.100000000000023,9482.900000000001
1,300.7,311.7,1412,49.1,219,0,0,0,0,0,0,69329.2,11.0,10752.9
0,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,66294.0,11.0,9657.0
1,300.7,311.8,1407,42.4,224,0,0,0,0,0,0,59656.799999999996,11.100000000000023,9497.6
0,300.8,311.7,1397,43.5,227,0,0,0,0,0,0,60769.5,10.899999999999977,9874.5
1,300.7,311.7,1504,36.9,229,0,0,0,0,0,0,55497.6,11.0,8450.1
1,300.7,311.7,2097,18.9,232,1,1,0,0,0,0,39633.299999999996,11.0,4384.799999999999
0,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,61809.399999999994,11.099999999999966,0.0
0,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,56134.4,11.099999999999966,78.4
1,300.5,311.6,1577,36.5,4,0,0,0,0,0,0,57560.5,11.100000000000023,146.0
1,300.5,311.5,1370,56.1,7,0,0,0,0,0,0,76857.0,11.0,392.7
2,300.5,311.6,1506,36.2,10,0,0,0,0,0,0,54517.200000000004,11.100000000000023,362.0
0,300.6,311.6,1964,21.4,15,0,0,0,0,0,0,42029.6,11.0,321.0
2,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,55050.00000000001,11.099999999999966,623.9000000000001
0,300.6,311.7,1488,47.7,22,0,0,0,0,0,0,70977.6,11.099999999999966,1049.4
2,300.6,311.5,1282,60.2,24,0,0,0,0,0,0,77176.40000000001,10.899999999999977,1444.8000000000002
0,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,63140.0,10.899999999999977,1307.9
0,300.6,311.5,1419,38.6,31,0,0,0,0,0,0,54773.4,10.899999999999977,1196.6000000000001
1,300.7,311.5,1441,40.6,33,0,0,0,0,0,0,58504.6,10.800000000000011,1339.8
1,300.7,311.6,1348,62.5,36,0,0,0,0,0,0,84250.0,10.900000000000034,2250.0
2,300.8,311.7,1468,38.7,39,0,0,0,0,0,0,56811.600000000006,10.899999999999977,1509.3000000000002
1,300.7,311.7,1701,30.8,44,0,0,0,0,0,0,52390.8,11.0,1355.2
2,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,43990.4,11.0,1109.2
1,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,51834.0,11.0,1653.6000000000001
0,300.5,311.5,1316,49.7,55,0,0,0,0,0,0,65405.200000000004,11.0,2733.5
0,300.5,311.5,1708,31.2,57,0,0,0,0,0,0,53289.6,11.0,1778.3999999999999
2,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,46172.5,10.899999999999977,1622.5
0,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,55200.7,10.899999999999977,2067.2
0,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,59967.5,10.899999999999977,2739.0
1,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,72141.0,10.899999999999977,3529.2
0,300.4,311.4,1309,55.5,71,0,0,0,0,0,0,72649.5,11.0,3940.5
0,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,56362.4,11.0,2744.8
1,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,38953.6,10.899999999999977,1410.0
0,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,63941.0,11.0,3354.0
0,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,64579.200000000004,11.0,3968.0
1,300.5,311.5,1378,48.2,82,0,0,0,0,0,0,66419.6,11.0,3952.4
0,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,72345.0,11.100000000000023,4505.0
2,300.6,311.7,1427,44.6,87,0,0,0,0,0,0,63644.200000000004,11.099999999999966,3880.2000000000003
2,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,51115.49999999999,11.099999999999966,3063.6
2,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,61549.200000000004,11.100000000000023,4044.9
0,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,60420.0,11.100000000000023,4324.8
0,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,77072.3,11.199999999999989,5688.8
0,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,52246.0,11.100000000000023,3201.2
1,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,60195.6,11.100000000000023,4471.2
0,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,46913.6,11.099999999999966,2985.8999999999996
1,300.8,311.9,1761,29.0,113,0,0,0,0,0,0,51069.0,11.099999999999966,3277.0
