,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
7874,0,0.3475074309356185,1.5464728796880252,0.05145108484160671,-0.20935181343089515,-0.784764235745499,0,0,0,0,0,0,-0.12734229247647527,1.5977023872117435,-0.7488129107288478
7875,0,0.3475074309356185,1.5464728796880252,2.0037575598210005,-1.6037532043339278,-0.7533428733805614,0,0,0,0,0,0,-1.4142779434660737,1.5977023872117435,-1.0170668481333802
7876,2,0.3475074309356185,1.4790719940824582,-1.1366668556458528,0.9041629663549801,-0.7219215110156237,0,0,0,0,0,0,0.5344918271866874,1.4978066540660622,-0.4516885944108228
7877,0,0.3475074309356185,1.5464728796880252,-0.6625352831508573,1.3856828711272502,-0.6433681051032798,0,0,0,0,0,0,1.6118437302999116,1.5977023872117435,-0.2512234388668923
7878,0,0.3475074309356185,1.5464728796880252,-0.6736913201507395,0.9041629663549801,-0.6119467427383422,0,0,0,0,0,0,0.9335074168380382,1.5977023872117435,-0.33033393794847166
7879,1,0.39750346456326807,1.5464728796880252,-0.021063155657627917,0.03140813895523986,-0.5805253803734046,0,0,0,0,0,0,0.18575789224306094,1.4978066540660622,-0.5142057016904074
7880,2,0.3475074309356185,1.6138737652935538,-0.45614859865303564,0.723593002065379,-0.5333933368259982,0,0,0,0,0,0,0.863691952467274,1.697598120357368,-0.2907786884076819
7881,0,0.39750346456326807,1.6138737652935538,-0.25533993265515514,-0.08897183723782728,-0.45483993091365416,0,0,0,0,0,0,-0.15607887133285056,1.5977023872116867,-0.43367998795620566
7882,2,0.3475074309356185,1.5464728796880252,0.731969341834424,-1.272708269802992,-0.42341856854871657,0,0,0,0,0,0,-1.410451632180998,1.5977023872117435,-0.7441780827415101
7883,2,0.3475074309356185,1.5464728796880252,-0.5175068021523881,0.5430230377757772,-0.34486516263637257,0,0,0,0,0,0,0.5573908285696781,1.5977023872117435,-0.1451531006528605
7884,0,0.39750346456326807,1.6138737652935538,-0.4115244506535067,1.917361099313299,-0.26631175672402857,1,0,0,1,0,0,2.6111486942521696,1.5977023872116867,0.3762473577394631
7885,0,0.3475074309356185,1.5464728796880252,0.28572786183913396,-0.3698584483549854,-0.23489039435909095,0,0,0,0,0,0,-0.22076315415978431,1.5977023872117435,-0.332138336630565
7886,1,0.2975113973079973,1.4790719940824582,3.5432906658047507,-2.1554947618854876,-0.20346903199415334,0,0,0,0,0,0,-1.9375014840637264,1.5977023872116867,-0.9047341850814955
7887,0,0.3475074309356185,1.6138737652935538,0.28572786183913396,-0.20935181343089515,-0.15633698844674693,0,0,0,0,0,0,0.02883007428207433,1.697598120357368,-0.21244655738504484
7888,0,0.3475074309356185,1.5464728796880252,0.21321362133989932,-0.6808400535204094,-0.12491562608180934,0,0,0,0,0,0,-0.7466945458207205,1.5977023872117435,-0.3519159614009596
7889,1,0.3475074309356185,1.6138737652935538,-0.9358581896479724,2.1781843810649457,-0.09349426371687174,0,0,0,0,0,0,2.415830219730923,1.697598120357368,0.7000838506257315
7890,0,0.39750346456326807,1.6138737652935538,1.273037136328713,-1.4432465694098375,-0.046362220169465326,0,0,0,0,0,0,-1.44535936436638,1.5977023872116867,-0.5755198765152628
7891,0,0.39750346456326807,1.6812746508991208,-0.12146748865656816,-0.07894017255507152,-0.014940857804527726,0,0,0,0,0,0,-0.049128565387697665,1.697598120357368,-0.04255003833775289
7892,1,0.44749949819088924,1.7486755365046878,0.09049721434119458,0.06150313300350718,0.016480504560409875,0,0,0,0,0,0,0.3106035617368762,1.6975981203574249,0.0391786078511775
7893,0,0.44749949819088924,1.8160764221102164,-0.6848473571506217,0.382516402851687,0.06361254810781627,0,0,0,0,0,0,0.20148501273017988,1.7974938535030494,0.2090751268984688
7894,1,0.39750346456326807,1.7486755365046878,0.2745718248392517,-0.44008010113427437,0.09503391047275388,0,0,0,0,0,0,-0.3369456624620035,1.7974938535030494,-0.09066733652690688
7895,0,0.39750346456326807,1.7486755365046878,-0.651379246150975,1.0044796131825364,0.1421659540201603,0,0,0,0,0,0,1.0922502798957923,1.7974938535030494,0.5432073063825636
7896,0,0.39750346456326807,1.7486755365046878,-0.9079680971482668,1.3656195417617392,0.1735873163850979,0,0,0,0,0,0,1.352596424154171,1.7974938535030494,0.7301571619939526
7897,0,0.39750346456326807,1.6812746508991208,-0.5844430241516816,1.074701265961826,0.2050086787500355,0,0,0,0,0,0,1.2495999732035958,1.697598120357368,0.643935209282947
7898,0,0.39750346456326807,1.6812746508991208,-0.6458012276510339,0.7336246667481341,0.2364300411149731,0,0,0,0,0,0,0.7202052792769357,1.697598120357368,0.5318502087952706
7899,0,0.44749949819088924,1.6138737652935538,-0.9749043191475603,1.255271230251427,0.2678514034799107,0,0,0,0,0,0,1.1422866582390891,1.4978066540660622,0.795292416380888
7900,0,0.39750346456326807,1.6138737652935538,1.5965622093252982,-1.623816533699439,0.2992727658448483,0,0,0,0,0,0,-1.6219779688636418,1.5977023872116867,-0.45713717082341826
7901,0,0.39750346456326807,1.6138737652935538,-0.9693263006476192,0.45273805563097663,0.3306941282097859,0,0,0,0,0,0,0.07607030207089296,1.5977023872116867,0.5044658052670317
7902,1,0.3475074309356185,1.5464728796880252,-0.606755098151446,0.723593002065379,0.36211549057472353,0,0,0,0,0,0,0.7386598729364935,1.5977023872117435,0.6610946869459908
7903,0,0.39750346456326807,1.5464728796880252,-0.5788650056517404,0.4828330496792433,0.4092475341221299,0,0,0,0,0,0,0.42392124210257753,1.4978066540660622,0.5974100275779928
7904,1,0.39750346456326807,1.6138737652935538,1.5184699503261225,-1.4934048928236157,0.44066889648706753,0,0,0,0,0,0,-1.4236867448055284,1.5977023872116867,-0.3187999385296008
7905,1,0.39750346456326807,1.6138737652935538,-0.4115244506535067,0.3724847381689319,0.48780094003447394,0,0,0,0,0,0,0.3976766711087908,1.5977023872116867,0.622565468028352
7906,0,0.44749949819088924,1.6138737652935538,-0.9302801711480313,1.1047962600100927,0.5349329835818804,0,0,0,0,0,0,0.9815815842659118,1.4978066540660622,1.0357020054950794
7907,0,0.39750346456326807,1.5464728796880252,1.7806368198233555,-1.3730249166305482,0.5663543459468179,0,0,0,0,0,0,-1.0891984611078769,1.4978066540660622,-0.18661888997469003
7908,0,0.3475074309356185,1.5464728796880252,0.9829801743317745,-1.32286659321677,0.5977757083117555,0,0,0,0,0,0,-1.3740526196998937,1.5977023872117435,-0.1421811498823539
7909,0,0.3475074309356185,1.4790719940824582,0.28572786183913396,-0.14916182533436123,0.6291970706766932,0,0,0,0,0,0,0.12242753494777106,1.4978066540660622,0.48942914958292116
7910,1,0.39750346456326807,1.4790719940824582,0.6985012308347772,-1.4332149047270821,0.6606184330416307,0,0,0,0,0,0,-1.6877316566394807,1.3979109209203808,-0.16263100161274432
7911,0,0.3475074309356185,1.4116711084769296,-0.1493575811562738,-0.30966846025845146,0.7077504765890371,0,0,0,0,0,0,-0.4095474663326705,1.3979109209204377,0.4709252179998862
7912,0,0.3475074309356185,1.4116711084769296,-0.22744984015544953,0.4025797322171985,0.7391718389539748,0,0,0,0,0,0,0.5832527684349592,1.3979109209204377,0.8863968596434402
7913,0,0.3475074309356185,1.4116711084769296,-0.8019857456493854,0.1919147738793301,0.7705932013189124,0,0,0,0,0,0,-0.14879906883663,1.3979109209204377,0.8008825142587456
7914,2,0.3475074309356185,1.4116711084769296,-0.2720739881549785,0.312294750072398,0.8020145636838499,0,0,0,0,0,0,0.4171516144443675,1.3979109209204377,0.8980370001612578
7915,2,0.39750346456326807,1.4116711084769296,-0.06568730365715691,-0.49023842454805255,0.880567969596194,0,0,0,0,0,0,-0.6249099253549661,1.2980151877747563,0.510091283511205
7916,0,0.39750346456326807,1.4116711084769296,-0.1493575811562738,-0.28960513089293993,0.9591213755085379,0,0,0,0,0,0,-0.3798788372914676,1.2980151877747563,0.6917694645415763
7917,0,0.44749949819088924,1.4116711084769296,-0.36132228415403655,0.24207309729310825,0.9905427378734756,0,0,0,0,0,0,0.2482641209538743,1.1981194546291318,1.0386739562655858
7918,0,0.39750346456326807,1.4116711084769296,-0.18840371065586167,0.13172478578279617,1.0219641002384132,0,0,0,0,0,0,0.21479861379132745,1.2980151877747563,1.001347669802676
7919,0,0.39750346456326807,1.3442702228713626,-0.2386058771553318,0.0013131449069732513,1.0533854626033508,0,0,0,0,0,0,-0.012474465487588482,1.198119454629075,0.9500815190114379
7920,0,0.39750346456326807,1.3442702228713626,-0.87449998614862,0.9342579604032467,1.0848068249682883,0,0,0,0,0,0,0.8011170463744197,1.198119454629075,1.5607820219842206
7921,0,0.3475074309356185,1.2768693372657955,-0.6681133016507984,0.7737513254791571,1.116228187333226,0,0,0,0,0,0,0.7573303097967475,1.198119454629075,1.49433769404361
7922,0,0.3475074309356185,1.2768693372657955,-0.42825850615333005,-0.028781849141293357,1.1476495496981636,0,0,0,0,0,0,-0.18893609311161574,1.198119454629075,1.0157828592594225
7923,1,0.39750346456326807,1.3442702228713626,-0.49519472815262355,0.5028963790447548,1.179070912063101,0,0,0,0,0,0,0.5183035871344444,1.198119454629075,1.3870290430085335
7924,2,0.3475074309356185,1.2768693372657955,-0.8354538566490322,0.6533713492860893,1.2262029556105076,0,0,0,0,0,0,0.453403461106815,1.198119454629075,1.5335037595549281
7925,1,0.3475074309356185,1.2768693372657955,0.8825758413328343,-1.1824232876581913,1.3047563615228517,0,0,0,0,0,0,-1.1882901123367593,1.198119454629075,0.3791131674110228
7926,0,0.3475074309356185,1.2768693372657955,-1.1366668556458528,1.7167278056581863,1.351888405070258,1,0,0,0,1,0,1.5954102138832404,1.198119454629075,2.3926805751618483
7927,0,0.3475074309356185,1.2768693372657955,-0.3501662471541543,0.20194643856208588,1.3833097674351955,0,0,0,0,0,0,0.1986594290119706,1.198119454629075,1.3859676320190668
7928,0,0.2975113973079973,1.1420675660547,-0.23302785865539066,0.3624530734861761,1.4147311298001333,0,0,0,0,0,0,0.5201873096132512,1.0982237214833936,1.5277721402118087
7929,1,0.2975113973079973,1.0746666804491714,0.7263913233344829,-1.082106640830635,1.4461524921650708,0,0,0,0,0,0,-1.1020116983855923,0.9983279883377691,0.5396692697510083
7930,0,0.2975113973079973,1.0746666804491714,-0.4673046356529179,0.8038463195274238,1.4932845357124773,0,0,0,0,0,0,0.9686309922241173,0.9983279883377691,1.9209187707102475
7931,0,0.3475074309356185,1.1420675660547,-0.22187182165550842,-0.159193490017117,1.5247058980774149,0,0,0,0,0,0,-0.23600953297262367,0.9983279883377691,1.2585983132830714
7932,0,0.3475074309356185,1.209468451660267,-0.339010210154272,0.1919147738793301,1.5561272604423524,0,0,0,0,0,0,0.19239997619176963,1.0982237214834505,1.5421011885696074
7933,0,0.39750346456326807,1.209468451660267,2.1710981148192343,-1.8244498273545515,1.58754862280729,0,0,0,0,0,0,-1.7597840414538277,0.9983279883377691,0.08545612699192225
7934,1,0.39750346456326807,1.2768693372657955,0.4586464353373088,-1.1723916229754356,1.6189699851722277,0,0,0,0,0,0,-1.382656914564025,1.0982237214833936,0.586123690723331
7935,1,0.39750346456326807,1.2768693372657955,-1.0195284671470892,0.4326747262654651,1.666102028719634,0,0,0,0,0,0,0.010169448476397258,1.0982237214833936,1.827585364369815
7936,0,0.39750346456326807,1.1420675660547,-0.2720739881549785,0.6433396846033335,1.7132340722670405,0,0,0,0,0,0,0.8995611680012132,0.8984322551920878,2.0358342005031678
7937,0,0.39750346456326807,1.1420675660547,0.21879163983984046,-0.8614100178100111,1.744655434631978,0,0,0,0,0,0,-1.022110469909551,0.8984322551920878,0.9064221469780438
7938,0,0.39750346456326807,1.1420675660547,0.7933275453337764,-0.8714416824927665,1.7760767969969156,0,0,0,0,0,0,-0.7212937255205643,0.8984322551920878,0.9208219560684746
7939,0,0.39750346456326807,1.209468451660267,-0.6792693386506806,0.3423897441206646,1.8074981593618533,0,0,0,0,0,0,0.15017319729185766,0.9983279883377691,1.8976384896746123
7940,1,0.3475074309356185,1.1420675660547,-0.03779721115745129,0.0013131449069732513,-1.6959837443286896,0,0,0,0,0,0,0.12880472042289715,0.9983279883377691,-1.526544123077362
7941,1,0.3475074309356185,1.1420675660547,-0.22187182165550842,-0.10903516660333884,-1.648851700781283,0,0,0,0,0,0,-0.16247567891713133,0.9983279883377691,-1.4852552355871103
7942,0,0.39750346456326807,1.1420675660547,-0.5955990611515638,0.5831496965067996,-1.6017196572338768,0,0,0,0,0,0,0.5512294862952483,0.8984322551920878,-1.4293188764422189
7943,0,0.39750346456326807,1.1420675660547,1.1949448773295372,-1.1021699701961463,-1.570298294868939,0,0,0,0,0,0,-0.8957637090654371,0.8984322551920878,-1.4444616732252762
7944,0,0.39750346456326807,1.1420675660547,-0.696003394150504,0.9041629663549801,-1.5388769325040015,0,0,0,0,0,0,0.9142777498668888,0.8984322551920878,-1.353180328131146
7945,0,0.39750346456326807,1.1420675660547,0.648299064335307,-0.7811567003479657,-1.507455570139064,0,0,0,0,0,0,-0.6550004297429839,0.8984322551920878,-1.3898343876340602
7946,0,0.39750346456326807,1.0746666804491714,-0.12704550715650928,-0.44008010113427437,-1.4760342077741262,0,0,0,0,0,0,-0.5884226133826683,0.7985365220464633,-1.3502083773606395
7947,0,0.39750346456326807,1.1420675660547,-0.6290671721512106,0.5530547024585329,-1.4446128454091887,0,0,0,0,0,0,0.48229701683642473,0.8984322551920878,-1.2689750563001267
7948,0,0.39750346456326807,1.1420675660547,-0.3334321916543309,-0.05887684318956068,-1.4131914830442511,0,0,0,0,0,0,-0.1662529349293214,0.8984322551920878,-1.2756265651674512
7949,1,0.3475074309356185,1.0072657948436043,0.16858947334037033,-0.35982678367222964,-1.3817701206793134,0,0,0,0,0,0,-0.2801592785696504,0.7985365220464633,-1.2689750563001267
7950,0,0.39750346456326807,1.0746666804491714,0.1630114548404292,-0.399953442403252,-1.334638077131907,0,0,0,0,0,0,-0.34526543674339905,0.7985365220464633,-1.2335946899845724
7951,1,0.44749949819088924,1.209468451660267,1.6969665423242386,-1.5535948809201496,-1.3032167147669695,0,0,0,0,0,0,-1.453374995955885,0.8984322551921445,-1.309839379394592
7952,1,0.44749949819088924,1.2768693372657955,-0.3278541731543898,0.0915981270517738,-1.256084671219563,0,0,0,0,0,0,0.055418032186061554,0.9983279883377691,-1.1213681680316345
7953,0,0.49749553181853884,1.3442702228713626,-0.5119287836524469,-0.31970012494120725,-1.2089526276721567,0,0,0,0,0,0,-0.6590622063379111,0.9983279883377691,-1.1229249041495186
7954,0,0.49749553181853884,1.2768693372657955,-0.472882654152859,0.1919147738793301,-1.177531265307219,0,0,0,0,0,0,0.09374001136428065,0.8984322551920878,-1.037339798032193
7955,1,0.44749949819088924,1.2768693372657955,-1.276117318144381,1.61641115883063,-1.1461099029422814,0,0,0,0,0,0,1.326832594834661,0.9983279883377691,-0.8318506304714537
7956,2,0.44749949819088924,1.2768693372657955,-0.14377956265633265,-0.1993201487481394,-1.0989778593948751,0,0,0,0,0,0,-0.24264180586675466,0.9983279883377691,-1.0156516334807582
7957,2,0.44749949819088924,1.2768693372657955,3.353638036806753,-2.3561280555406,-1.020424453482531,0,0,0,0,0,0,-2.419126153254403,0.9983279883377691,-1.2755204240685043
7958,0,0.49749553181853884,1.4116711084769296,-0.9023900786483257,0.9944479484997806,-0.941871047570187,0,0,0,0,0,0,0.8579917297579684,1.0982237214834505,-0.6791135890872059
7959,0,0.49749553181853884,1.4116711084769296,0.2578377693394283,-0.7711250356652106,-0.9104496852052494,0,0,0,0,0,0,-0.8605910784064732,1.0982237214834505,-0.9551512070811603
7960,2,0.5474915654461884,1.4790719940824582,-0.2664959696550374,0.2621364266586198,-0.8790283228403118,0,0,0,0,0,0,0.3482387670946971,1.0982237214833936,-0.7427982484552034
7961,0,0.49749553181853884,1.4790719940824582,-1.5327061691416728,1.9073294346305432,-0.8004749169279678,0,0,0,0,0,0,1.433282536996381,1.198119454629075,-0.3367024038852714
7962,0,0.49749553181853884,1.4790719940824582,-0.9302801711480313,0.7035296726998674,-0.7690535545630302,0,0,0,0,0,0,0.4431509090737277,1.198119454629075,-0.5454465651470417
7963,0,0.49749553181853884,1.4790719940824582,-0.16051361815615603,-0.008718519775782523,-0.7376321921980926,0,0,0,0,0,0,0.027652747732820282,1.198119454629075,-0.6654213873230862
7964,0,0.44749949819088924,1.4116711084769296,-0.6458012276510339,0.021376474272484798,-0.706210829833155,0,0,0,0,0,0,-0.27103499781293083,1.1981194546291318,-0.6305009657696341
7965,0,0.5474915654461884,1.5464728796880252,-0.4171024691534478,-0.4701750951825417,-0.6747894674682174,0,0,0,0,0,0,-0.8131350074169575,1.198119454629075,-0.714741617966969
7966,0,0.49749553181853884,1.4790719940824582,0.35266408383842746,-0.40998510708600777,-0.6433681051032798,0,0,0,0,0,0,-0.24089543815202824,1.198119454629075,-0.6755401720893349
7967,1,0.49749553181853884,1.4790719940824582,0.5032705833368378,-0.7410300416169433,-0.6119467427383422,0,0,0,0,0,0,-0.6732097470381136,1.198119454629075,-0.7306981631752839
7968,0,0.44749949819088924,1.4790719940824582,1.5184699503261225,-1.6840065217959728,-0.5648146991909357,0,0,0,0,0,0,-1.76127532174955,1.2980151877747563,-0.9355504841423434
7969,0,0.44749949819088924,1.4116711084769296,0.9606681003320101,-1.1222332995616573,-0.5333933368259982,0,0,0,0,0,0,-1.0488357825776171,1.1981194546291318,-0.772517756160269
7970,1,0.44749949819088924,1.4116711084769296,-1.3486315586436157,0.8640363076239577,-0.5019719744610606,0,0,0,0,0,0,0.300910239814685,1.1981194546291318,-0.21973491284604899
7971,0,0.49749553181853884,1.4116711084769296,-0.7462055606499741,0.6132446905550669,-0.45483993091365416,0,0,0,0,0,0,0.47125958043716804,1.0982237214834505,-0.23802656223119048
7972,0,0.5474915654461884,1.4790719940824582,-0.7908297086495032,1.496031182637562,-0.42341856854871657,0,0,0,0,0,0,1.6412082166492232,1.0982237214833936,0.04678538660902135
7973,0,0.5474915654461884,1.5464728796880252,0.7989055638337175,-1.0319483174168569,-0.391997206183779,0,0,0,0,0,0,-0.982257966217301,1.198119454629075,-0.6543827130326334
7974,0,0.5974875990738095,1.5464728796880252,-0.060109285157215794,-0.159193490017117,-0.36057584381884134,0,0,0,0,0,0,-0.12675362920184827,1.0982237214834505,-0.3717289665376702
7975,1,0.5974875990738095,1.5464728796880252,0.05145108484160671,-0.16922515469987276,-0.32915448145390375,0,0,0,0,0,0,-0.06659224253496675,1.0982237214834505,-0.34763493707677773
7976,2,0.5974875990738095,1.6138737652935538,-0.8019857456493854,0.7837829901619122,-0.28202243790649734,0,0,0,0,0,0,0.6586997781329894,1.198119454629075,-0.004480764182216678
7977,0,0.5974875990738095,1.6138737652935538,-0.8968120601483845,1.9073294346305432,-0.20346903199415334,0,0,0,0,0,0,2.0931740678532744,1.198119454629075,0.45652540890945564
7978,0,0.5974875990738095,1.6138737652935538,-0.3278541731543898,1.3555878770789835,-0.17204766962921575,0,0,0,0,0,0,1.8849834897268505,1.198119454629075,0.3095199868683276
7979,1,0.5974875990738095,1.6138737652935538,-0.6179111351513282,-0.33976345430671806,-0.14062630726427813,0,0,0,0,0,0,-0.7556814718133595,1.198119454629075,-0.24457192999956803
7980,1,0.5974875990738095,1.6138737652935538,-0.18840371065586167,-0.03881351382404913,-0.09349426371687174,0,0,0,0,0,0,-0.036217217564211764,1.198119454629075,-0.09746036685949325
7981,0,0.49749553181853884,1.5464728796880252,-0.5230848206523292,-0.35982678367222964,-0.046362220169465326,0,0,0,0,0,0,-0.7229910379624058,1.2980151877747563,-0.17430652249687725
7982,0,0.49749553181853884,1.5464728796880252,-0.2832300251548608,0.2621364266586198,-0.014940857804527726,0,0,0,0,0,0,0.3357002393451419,1.2980151877747563,0.08616373431823333
7983,0,0.49749553181853884,1.4790719940824582,0.34708606533848635,-0.7009033828859209,0.016480504560409875,0,0,0,0,0,0,-0.6999350597061808,1.198119454629075,-0.2539123467068744
7984,0,0.49749553181853884,1.5464728796880252,0.06260712184148895,-0.5103017539135641,0.04790186692534748,0,0,0,0,0,0,-0.5761195509429634,1.2980151877747563,-0.15594411237910472
7985,0,0.49749553181853884,1.4790719940824582,0.0068269368420777075,-0.5905550713756088,0.07932322929028508,0,0,0,0,0,0,-0.7312323238071841,1.198119454629075,-0.1632324678401087
7986,0,0.5474915654461884,1.5464728796880252,0.2689938063393106,-0.5504284126445864,0.11074459165522269,0,0,0,0,0,0,-0.5117099776441899,1.198119454629075,-0.12282808950774576
7987,2,0.49749553181853884,1.4790719940824582,-0.2776520066549197,0.03140813895523986,0.1421659540201603,0,0,0,0,0,0,0.003880562492465367,1.198119454629075,0.14167552906733788
7988,0,0.5474915654461884,1.5464728796880252,-0.29438606215474306,-0.5103017539135641,0.2207193599325043,0,0,0,0,0,0,-0.7952592659774499,1.198119454629075,-0.02011888609369161
7989,0,0.5474915654461884,1.6138737652935538,-0.606755098151446,-0.20935181343089515,0.2521407222974419,0,0,0,0,0,0,-0.5661122752743041,1.2980151877746995,0.13619157228842696
7990,1,0.5474915654461884,1.6138737652935538,1.5073139133262403,-1.4934048928236157,0.2835620846623795,0,0,0,0,0,0,-1.4286118942032415,1.2980151877746995,-0.4076046579816421
7991,0,0.5474915654461884,1.5464728796880252,-0.02664117415756904,-0.09900350192058306,0.3306941282097859,0,0,0,0,0,0,-0.013848013128384871,1.198119454629075,0.25344210625817404
7992,1,0.5474915654461884,1.5464728796880252,1.7471687088237087,-1.4131515753615709,0.36211549057472353,0,0,0,0,0,0,-1.1773605975378514,1.198119454629075,-0.3261236743569208
7993,0,0.5474915654461884,1.5464728796880252,0.3136179543388396,-0.811251694396233,0.4092475341221299,0,0,0,0,0,0,-0.8914959003243913,1.198119454629075,-0.014174984552678745
7994,0,0.49749553181853884,1.5464728796880252,-0.6402232091510928,0.3524214088034203,0.44066889648706753,0,0,0,0,0,0,0.1939501228149544,1.2980151877747563,0.5665583481508295
7995,0,0.49749553181853884,1.4790719940824582,1.3232393028281833,-1.1222332995616573,0.4720902588520051,0,0,0,0,0,0,-0.8651728408939859,1.198119454629075,-0.12038684423197249
7996,1,0.49749553181853884,1.4790719940824582,-0.22187182165550842,0.15178811514830773,0.5035116212169427,0,0,0,0,0,0,0.21990036217142903,1.198119454629075,0.529055159856342
7997,1,0.49749553181853884,1.4790719940824582,6.5331085817731935,-3.038281253967983,0.5506436647643491,1,0,0,1,0,0,-3.304377607747675,1.198119454629075,-1.0357830619143085
7998,0,0.44749949819088924,1.4116711084769296,-1.0027944116472658,1.1750179127893825,0.5977757083117555,0,0,0,0,0,0,1.0098668546117406,1.1981194546291318,1.1440366871533068
7999,1,0.44749949819088924,1.4116711084769296,0.43633436133754433,-0.9015366765410335,0.6291970706766932,0,0,0,0,0,0,-0.9654221965629682,1.1981194546291318,0.09670708348026857
8000,1,0.39750346456326807,1.3442702228713626,-0.5342408576522114,1.3355245477134718,0.6763291142240996,0,0,0,0,0,0,1.6624589608632578,1.198119454629075,1.3209738990973932
8001,0,0.39750346456326807,1.3442702228713626,-0.919124134148149,1.024542942548048,0.723461157771506,0,0,0,0,0,0,0.8837457480229007,1.198119454629075,1.2086412360455088
8002,1,0.44749949819088924,1.4116711084769296,1.7415906903237675,-1.704069851161484,0.7548825201364435,0,0,0,0,0,0,-1.7065492593183909,1.1981194546291318,-0.2570965796752743
8003,1,0.39750346456326807,1.3442702228713626,-1.4769259841422615,2.7399576032992603,0.8020145636838499,0,0,0,0,0,0,2.528608292094883,1.198119454629075,2.259402735251155
8004,0,0.44749949819088924,1.3442702228713626,-0.032219192657510165,0.4025797322171985,0.8491466072312563,0,0,0,0,0,0,0.7343430089225619,1.0982237214834505,0.9953683878953474
8005,0,0.39750346456326807,1.3442702228713626,-0.3445882286542132,-0.26954180152742907,0.880567969596194,0,0,0,0,0,0,-0.4782935257545294,1.198119454629075,0.6377436451777246
8006,0,0.44749949819088924,1.4116711084769296,-0.42825850615333005,0.6032130258723112,0.9119893319611315,0,0,0,0,0,0,0.7147208997683279,1.1981194546291318,1.1751006487783633
8007,1,0.49749553181853884,1.4116711084769296,0.6985012308347772,-1.16235995829268,0.9434106943260692,0,0,0,0,0,0,-1.2469405965987652,1.0982237214834505,0.16152391457036397
8008,0,0.39750346456326807,1.2768693372657955,-0.696003394150504,0.11166145641728534,0.9905427378734756,0,0,0,0,0,0,-0.1816759127245491,1.0982237214833936,0.9600234019461088
8009,2,0.44749949819088924,1.3442702228713626,3.2922798333074,-2.225716414664777,1.0219641002384132,0,0,0,0,0,0,-2.1653926597810007,1.0982237214834505,-0.43704112275618334
8010,0,0.39750346456326807,1.209468451660267,-1.2036030776451463,2.1179943929684115,1.1005175061507573,0,0,0,0,0,0,2.0473858761418695,0.9983279883377691,2.321353756669691
8011,0,0.39750346456326807,1.209468451660267,-0.6234891536512694,0.3323580794379088,1.1319388685156948,0,0,0,0,0,0,0.17875279927499993,0.9983279883377691,1.2310016275569386
8012,1,0.44749949819088924,1.3442702228713626,-0.9135461156482079,1.61641115883063,1.1633602308806323,0,0,0,0,0,0,1.6845926999892344,1.0982237214834505,2.085862038473362
8013,1,0.44749949819088924,1.3442702228713626,-0.7629396161497976,1.074701265961826,1.2104922744280389,0,0,0,0,0,0,1.0904254237444493,1.0982237214834505,1.7919573354900522
8014,0,0.44749949819088924,1.3442702228713626,-0.2162938031555673,0.42264306158271003,1.2576243179754452,0,0,0,0,0,0,0.6213196601941734,1.0982237214834505,1.413422796279937
8015,1,0.49749553181853884,1.3442702228713626,0.10723126984101795,-0.24947847216191754,1.2890456803403827,0,0,0,0,0,0,-0.15130088775379485,0.9983279883377691,0.9943069769058808
8016,1,0.44749949819088924,1.3442702228713626,-0.5119287836524469,0.14175645046555194,1.3361777238877892,0,0,0,0,0,0,-0.006018791575845887,1.0982237214834505,1.3004179062680563
8017,0,0.49749553181853884,1.3442702228713626,-0.11588947015662704,-0.06890850787231645,1.3833097674351955,0,0,0,0,0,0,-0.0303894511454048,0.9983279883377691,1.1987347334771532
8018,0,0.49749553181853884,1.2768693372657955,1.9535553933215304,-1.653911527747706,1.4147311298001333,0,0,0,0,0,0,-1.528135231833517,0.8984322551920878,0.11970432158537886
8019,0,0.49749553181853884,1.4116711084769296,0.7598594343341296,-0.9316316705893005,1.4461524921650708,0,0,0,0,0,0,-0.8383199845164168,1.0982237214834505,0.6458103686976711
8020,2,0.44749949819088924,1.3442702228713626,1.0108702668314802,-1.2125182817064584,1.4775738545300083,0,0,0,0,0,0,-1.175280653967502,1.0982237214834505,0.46742256173464614
8021,1,0.49749553181853884,1.3442702228713626,-0.22187182165550842,-0.5403967479618307,1.5561272604423524,0,0,0,0,0,0,-0.7948668237943652,0.9983279883377691,1.0074684731752672
8022,0,0.44749949819088924,1.3442702228713626,-0.5453968946520936,0.382516402851687,1.603259303989759,0,0,0,0,0,0,0.30891606034961167,1.0982237214834505,1.7277419706273212
8023,2,0.44749949819088924,1.3442702228713626,-0.7908297086495032,0.2721680913413756,1.6346806663546964,0,0,0,0,0,0,-0.030929059147145523,1.0982237214834505,1.6762281572718747
8024,0,0.44749949819088924,1.3442702228713626,-0.25533993265515514,-0.12909849596884967,1.7132340722670405,0,0,0,0,0,0,-0.21467048926739335,1.0982237214834505,1.4446636597365718
8025,1,0.39750346456326807,1.3442702228713626,-0.651379246150975,1.074701265961826,1.744655434631978,0,0,0,0,0,0,1.1899095171564162,1.198119454629075,2.4018440900375775
8026,0,0.3475074309356185,1.2768693372657955,-0.7796736716496209,1.024542942548048,1.7917874781793846,1,0,0,0,1,0,1.00687448296572,1.198119454629075,2.4163854205932704
